node,activity_count,retweet_ratio,mention_ratio,reply_ratio,activity_span
15597,0.008333333333333333,0.0,1.0,0.0,0.0
15599,0.05,1.0,0.0,0.0,0.5950495708297292
15600,0.0,0.0,0.0,0.0,0.0
15601,0.008333333333333333,0.0,1.0,0.0,0.0
15604,0.0,0.0,0.0,0.0,0.0
15605,0.008333333333333333,0.0,1.0,0.0,0.0
15608,0.016666666666666666,0.0,0.5,1.0,0.0
15610,0.0,0.0,0.0,0.0,0.0
15611,0.008333333333333333,0.0,1.0,0.0,0.0
15613,0.03333333333333333,0.5,0.5,0.0,0.003966016578474598
15619,0.0,0.0,0.0,0.0,0.0
15625,0.016666666666666666,0.5,0.5,0.0,0.0006023442397330074
15628,0.008333333333333333,1.0,0.0,0.0,0.0
15648,0.016666666666666666,1.0,0.0,0.0,5.253002090694832e-05
15649,0.008333333333333333,1.0,0.0,0.0,0.0
15657,0.025,0.6666666666666666,0.3333333333333333,0.0,2.4514009756575884e-05
15679,0.0,0.0,0.0,0.0,0.0
15681,0.008333333333333333,1.0,0.0,0.0,0.0
15682,0.03333333333333333,0.5,0.25,0.5,0.003066002220268884
15704,0.041666666666666664,0.8,0.2,0.0,0.37294388743166723
15718,0.016666666666666666,1.0,0.0,0.0,0.033062395158833274
15720,0.008333333333333333,1.0,0.0,0.0,0.0
15738,0.008333333333333333,0.0,1.0,0.0,0.0
15740,0.025,0.6666666666666666,0.3333333333333333,0.0,0.1620235964853914
15742,0.008333333333333333,1.0,0.0,0.0,0.0
15746,0.03333333333333333,1.0,0.0,0.0,0.07172799254774104
15748,0.0,0.0,0.0,0.0,0.0
15752,0.041666666666666664,0.2,0.6,0.4,0.1613161922038445
15754,0.0,0.0,0.0,0.0,0.0
15755,0.05,0.5,0.3333333333333333,0.3333333333333333,0.03383808846755921
15764,0.008333333333333333,1.0,0.0,0.0,0.0
15771,0.0,0.0,0.0,0.0,0.0
15775,0.008333333333333333,1.0,0.0,0.0,0.0
15776,0.0,0.0,0.0,0.0,0.0
15777,0.025,0.3333333333333333,0.6666666666666666,0.0,0.31739514132326624
15779,0.025,0.0,0.6666666666666666,0.6666666666666666,0.0
15781,0.0,0.0,0.0,0.0,0.0
15783,0.016666666666666666,0.5,0.5,0.0,0.6092957124996936
15784,0.008333333333333333,1.0,0.0,0.0,0.0
15787,0.008333333333333333,1.0,0.0,0.0,0.0
15790,0.0,0.0,0.0,0.0,0.0
15791,0.016666666666666666,0.0,0.5,1.0,0.0
15793,0.008333333333333333,1.0,0.0,0.0,0.0
15800,0.016666666666666666,1.0,0.0,0.0,0.02839247630020557
15801,0.2583333333333333,0.6129032258064516,0.25806451612903225,0.25806451612903225,0.44618299358083147
15811,0.016666666666666666,1.0,0.0,0.0,0.1749494836298945
15819,0.0,0.0,0.0,0.0,0.0
15824,0.0,0.0,0.0,0.0,0.0
15825,0.016666666666666666,0.5,0.5,0.0,0.0
15826,0.09166666666666666,0.18181818181818182,0.6363636363636364,0.36363636363636365,0.15617875615914495
15835,0.016666666666666666,0.5,0.5,0.0,0.3612874757924154
15837,0.0,0.0,0.0,0.0,0.0
15841,0.008333333333333333,1.0,0.0,0.0,0.0
15844,0.016666666666666666,0.0,0.5,1.0,0.0
15848,0.008333333333333333,1.0,0.0,0.0,0.0
15857,0.15833333333333333,0.631578947368421,0.3157894736842105,0.10526315789473684,0.3360450497459298
15862,0.03333333333333333,0.75,0.25,0.0,0.31286355151969353
15867,0.016666666666666666,0.0,0.5,1.0,0.0
15869,0.008333333333333333,1.0,0.0,0.0,0.0
15870,0.0,0.0,0.0,0.0,0.0
15871,0.1,0.5833333333333334,0.4166666666666667,0.0,0.7542488031910237
15872,0.016666666666666666,0.5,0.5,0.0,0.0
15874,0.016666666666666666,1.0,0.0,0.0,1.7510006968982774e-05
15876,0.016666666666666666,0.5,0.5,0.0,0.020663559224096573
15877,0.0,0.0,0.0,0.0,0.0
15878,0.008333333333333333,1.0,0.0,0.0,0.0
15880,0.016666666666666666,1.0,0.0,0.0,0.034888688885698176
15882,0.0,0.0,0.0,0.0,0.0
15890,0.025,0.6666666666666666,0.3333333333333333,0.0,0.2107434398758891
15895,0.025,0.6666666666666666,0.3333333333333333,0.0,0.006445433565282559
15907,0.0,0.0,0.0,0.0,0.0
15913,0.0,0.0,0.0,0.0,0.0
15917,0.008333333333333333,1.0,0.0,0.0,0.0
15927,0.03333333333333333,0.5,0.5,0.0,0.0002031160808402002
15932,0.0,0.0,0.0,0.0,0.0
15933,0.008333333333333333,1.0,0.0,0.0,0.0
15938,0.0,0.0,0.0,0.0,0.0
15955,0.008333333333333333,1.0,0.0,0.0,0.0
15970,0.0,0.0,0.0,0.0,0.0
15971,0.008333333333333333,1.0,0.0,0.0,0.0
15975,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.12199922255569058
15984,0.0,0.0,0.0,0.0,0.0
15985,0.0,0.0,0.0,0.0,0.0
15986,0.025,1.0,0.0,0.0,0.28313331068705766
15993,0.0,0.0,0.0,0.0,0.0
15995,0.008333333333333333,1.0,0.0,0.0,0.0
15996,0.025,0.3333333333333333,0.6666666666666666,0.0,0.06909448749960603
15997,0.025,0.6666666666666666,0.3333333333333333,0.0,0.0193117866860911
16000,0.008333333333333333,1.0,0.0,0.0,0.0
16003,0.025,0.0,1.0,0.0,0.009978952971623283
16005,0.008333333333333333,1.0,0.0,0.0,0.0
16010,0.05,0.6666666666666666,0.3333333333333333,0.0,0.0030817612265409684
16014,0.016666666666666666,0.5,0.5,0.0,0.0
16019,0.0,0.0,0.0,0.0,0.0
16020,0.008333333333333333,1.0,0.0,0.0,0.0
16030,0.0,0.0,0.0,0.0,0.0
16033,0.025,0.6666666666666666,0.3333333333333333,0.0,0.15545209086993217
16034,0.0,0.0,0.0,0.0,0.0
16041,0.008333333333333333,1.0,0.0,0.0,0.0
16042,0.008333333333333333,0.0,1.0,0.0,0.0
16064,0.06666666666666667,0.625,0.25,0.25,0.2050246715998193
16067,0.0,0.0,0.0,0.0,0.0
16069,0.008333333333333333,1.0,0.0,0.0,0.0
16070,0.008333333333333333,1.0,0.0,0.0,0.0
16073,0.0,0.0,0.0,0.0,0.0
16076,0.05,0.16666666666666666,0.5,0.6666666666666666,0.4741674867186597
16078,0.016666666666666666,1.0,0.0,0.0,0.15405654331450425
16079,0.008333333333333333,1.0,0.0,0.0,0.0
16083,0.008333333333333333,1.0,0.0,0.0,0.0
16088,0.025,0.6666666666666666,0.3333333333333333,0.0,0.0024128789603258265
16095,0.0,0.0,0.0,0.0,0.0
16098,0.016666666666666666,0.0,1.0,0.0,0.3090498720018491
16101,0.016666666666666666,1.0,0.0,0.0,0.0005393082146446694
16103,0.016666666666666666,1.0,0.0,0.0,0.30751949739275997
16105,0.0,0.0,0.0,0.0,0.0
16107,0.0,0.0,0.0,0.0,0.0
16108,0.0,0.0,0.0,0.0,0.0
16112,0.0,0.0,0.0,0.0,0.0
16113,0.03333333333333333,0.0,0.5,1.0,0.004395011749214676
16126,0.016666666666666666,0.0,0.5,1.0,0.0
16128,0.0,0.0,0.0,0.0,0.0
16130,0.025,0.0,0.6666666666666666,0.6666666666666666,0.0
16153,0.0,0.0,0.0,0.0,0.0
16155,0.058333333333333334,0.8571428571428571,0.14285714285714285,0.0,0.45093696047291026
16159,0.0,0.0,0.0,0.0,0.0
16167,0.008333333333333333,1.0,0.0,0.0,0.0
16172,0.0,0.0,0.0,0.0,0.0
16177,0.03333333333333333,1.0,0.0,0.0,0.15054753791792008
16185,0.016666666666666666,0.5,0.5,0.0,0.12717868261711568
16188,0.075,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.06641545643335166
16194,0.0,0.0,0.0,0.0,0.0
16197,0.0,0.0,0.0,0.0,0.0
16216,0.0,0.0,0.0,0.0,0.0
16236,0.0,0.0,0.0,0.0,0.0
16245,0.0,0.0,0.0,0.0,0.0
16277,0.025,0.3333333333333333,0.6666666666666666,0.0,0.0
16294,0.008333333333333333,1.0,0.0,0.0,0.0
16300,0.008333333333333333,1.0,0.0,0.0,0.0
16304,0.48333333333333334,0.603448275862069,0.3620689655172414,0.06896551724137931,0.6676915857412511
16361,0.008333333333333333,1.0,0.0,0.0,0.0
16362,0.0,0.0,0.0,0.0,0.0
16372,0.0,0.0,0.0,0.0,0.0
16374,0.025,0.6666666666666666,0.3333333333333333,0.0,0.11347360016249287
16377,0.008333333333333333,1.0,0.0,0.0,0.0
16388,0.0,0.0,0.0,0.0,0.0
16392,0.008333333333333333,1.0,0.0,0.0,0.0
16403,0.0,0.0,0.0,0.0,0.0
16405,0.016666666666666666,0.5,0.5,0.0,0.2834554948152869
16427,0.016666666666666666,0.0,0.5,1.0,0.0
16440,0.0,0.0,0.0,0.0,0.0
16446,0.03333333333333333,0.75,0.25,0.0,0.13836232406820498
16464,0.0,0.0,0.0,0.0,0.0
16474,0.008333333333333333,0.0,1.0,0.0,0.0
16475,0.0,0.0,0.0,0.0,0.0
16480,0.08333333333333333,0.7,0.3,0.0,0.1578562148267735
16485,0.016666666666666666,0.5,0.5,0.0,0.0
16491,0.008333333333333333,0.0,1.0,0.0,0.0
16493,0.0,0.0,0.0,0.0,0.0
16499,0.0,0.0,0.0,0.0,0.0
16500,0.008333333333333333,1.0,0.0,0.0,0.0
16502,0.125,0.13333333333333333,0.6666666666666666,0.4,0.1542088803751344
16503,0.0,0.0,0.0,0.0,0.0
16506,0.0,0.0,0.0,0.0,0.0
16507,0.041666666666666664,1.0,0.0,0.0,0.03537896908082969
16508,0.0,0.0,0.0,0.0,0.0
16510,0.0,0.0,0.0,0.0,0.0
16531,0.03333333333333333,0.75,0.25,0.0,0.07423717654639626
16536,0.008333333333333333,1.0,0.0,0.0,0.0
16543,0.008333333333333333,1.0,0.0,0.0,0.0
16547,0.09166666666666666,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.5520765117264517
16551,0.008333333333333333,0.0,1.0,0.0,0.0
16555,0.03333333333333333,0.25,0.5,0.5,0.12077527306855869
16558,0.008333333333333333,1.0,0.0,0.0,0.0
16568,0.008333333333333333,1.0,0.0,0.0,0.0
16582,0.016666666666666666,0.0,0.5,1.0,0.0
16584,0.008333333333333333,1.0,0.0,0.0,0.0
16585,0.041666666666666664,0.2,0.6,0.4,0.35081474062426676
16601,0.016666666666666666,0.5,0.5,0.0,0.0
16607,0.0,0.0,0.0,0.0,0.0
16640,0.041666666666666664,0.2,0.4,0.8,0.03396240951703899
16647,0.0,0.0,0.0,0.0,0.0
16652,0.016666666666666666,0.0,1.0,0.0,0.0005410592153415677
16657,0.016666666666666666,0.5,0.5,0.0,0.0
16668,0.008333333333333333,1.0,0.0,0.0,0.0
16679,0.025,1.0,0.0,0.0,0.23141050110137945
16689,0.06666666666666667,0.0,1.0,0.0,0.00832425731305441
16690,0.025,0.0,0.6666666666666666,0.6666666666666666,0.0036648444586080946
16691,0.008333333333333333,0.0,1.0,0.0,0.0
16695,1.0,0.008333333333333333,0.7166666666666667,0.55,0.32616240181263595
16697,0.008333333333333333,0.0,1.0,0.0,0.0
16700,0.041666666666666664,0.2,0.4,0.8,0.3052694614972457
16704,0.0,0.0,0.0,0.0,0.0
16705,0.03333333333333333,1.0,0.0,0.0,0.5332952782515208
16707,0.05,0.8333333333333334,0.16666666666666666,0.0,0.019889616916067533
16709,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.05586742823523644
16711,0.06666666666666667,0.5,0.25,0.5,0.15142303826636924
16713,0.0,0.0,0.0,0.0,0.0
16714,0.0,0.0,0.0,0.0,0.0
16718,0.0,0.0,0.0,0.0,0.0
16719,0.016666666666666666,0.5,0.5,0.0,0.0
16720,0.008333333333333333,1.0,0.0,0.0,0.0
16741,0.008333333333333333,1.0,0.0,0.0,0.0
16743,0.025,0.6666666666666666,0.3333333333333333,0.0,0.014563072796102973
16746,0.0,0.0,0.0,0.0,0.0
16758,0.041666666666666664,0.2,0.8,0.0,0.6927729197236221
16761,0.008333333333333333,1.0,0.0,0.0,0.0
16766,0.14166666666666666,0.7058823529411765,0.29411764705882354,0.0,0.6051948688675578
16772,0.075,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.35736348323066636
16774,0.008333333333333333,1.0,0.0,0.0,0.0
16783,0.008333333333333333,0.0,1.0,0.0,0.0
16812,0.008333333333333333,1.0,0.0,0.0,0.0
16815,0.0,0.0,0.0,0.0,0.0
16817,0.008333333333333333,1.0,0.0,0.0,0.0
16822,0.11666666666666667,0.21428571428571427,0.7857142857142857,0.0,0.576704336528326
16838,0.0,0.0,0.0,0.0,0.0
16852,0.0,0.0,0.0,0.0,0.0
16858,0.016666666666666666,0.5,0.5,0.0,0.0
16864,0.008333333333333333,1.0,0.0,0.0,0.0
16872,0.025,0.3333333333333333,0.6666666666666666,0.0,0.0025634650202590783
16878,0.008333333333333333,1.0,0.0,0.0,0.0
16881,0.0,0.0,0.0,0.0,0.0
16883,0.008333333333333333,0.0,1.0,0.0,0.0
16901,0.03333333333333333,0.0,0.75,0.5,0.0
16903,0.008333333333333333,1.0,0.0,0.0,0.0
16905,0.016666666666666666,0.5,0.5,0.0,0.0
16916,0.016666666666666666,0.0,0.5,1.0,0.0
16917,0.0,0.0,0.0,0.0,0.0
16921,0.008333333333333333,0.0,1.0,0.0,0.0
16931,0.008333333333333333,1.0,0.0,0.0,0.0
16936,0.016666666666666666,0.0,1.0,0.0,0.0
16943,0.008333333333333333,0.0,1.0,0.0,0.0
16946,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.03413400758533502
16947,0.03333333333333333,0.75,0.25,0.0,0.0015811536292991446
16948,0.06666666666666667,0.25,0.625,0.25,0.1728080097775879
16953,0.008333333333333333,1.0,0.0,0.0,0.0
16963,0.0,0.0,0.0,0.0,0.0
16967,0.041666666666666664,0.4,0.4,0.4,0.061918886643716885
16970,0.43333333333333335,0.5384615384615384,0.46153846153846156,0.0,0.9266488298062343
16971,0.0,0.0,0.0,0.0,0.0
16973,0.041666666666666664,0.8,0.2,0.0,0.5074137369506673
16974,0.0,0.0,0.0,0.0,0.0
16979,0.016666666666666666,0.5,0.5,0.0,0.0
16980,0.0,0.0,0.0,0.0,0.0
16982,0.0,0.0,0.0,0.0,0.0
16984,0.0,0.0,0.0,0.0,0.0
16987,0.0,0.0,0.0,0.0,0.0
16992,0.016666666666666666,0.5,0.5,0.0,0.07108362429128247
16994,0.008333333333333333,1.0,0.0,0.0,0.0
16997,0.025,0.0,0.6666666666666666,0.6666666666666666,0.0
17001,0.008333333333333333,1.0,0.0,0.0,0.0
17004,0.0,0.0,0.0,0.0,0.0
17005,0.025,0.6666666666666666,0.3333333333333333,0.0,0.0566203585349027
17006,0.0,0.0,0.0,0.0,0.0
17007,0.008333333333333333,1.0,0.0,0.0,0.0
17008,0.016666666666666666,0.5,0.5,0.0,0.0
17011,0.008333333333333333,1.0,0.0,0.0,0.0
17012,0.03333333333333333,0.75,0.25,0.0,0.014528052782165008
17014,0.008333333333333333,1.0,0.0,0.0,0.0
17020,0.008333333333333333,1.0,0.0,0.0,0.0
17022,0.008333333333333333,1.0,0.0,0.0,0.0
17025,0.008333333333333333,1.0,0.0,0.0,0.0
17031,0.041666666666666664,0.2,0.6,0.4,0.1472854236195986
17032,0.0,0.0,0.0,0.0,0.0
17035,0.058333333333333334,0.8571428571428571,0.14285714285714285,0.0,0.5814565524197078
17050,0.008333333333333333,0.0,1.0,0.0,0.0
17058,0.11666666666666667,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.4196465780193381
17064,0.008333333333333333,1.0,0.0,0.0,0.0
17069,0.008333333333333333,0.0,1.0,0.0,0.0
17071,0.008333333333333333,1.0,0.0,0.0,0.0
17073,0.0,0.0,0.0,0.0,0.0
17081,0.0,0.0,0.0,0.0,0.0
17087,0.0,0.0,0.0,0.0,0.0
17088,0.008333333333333333,0.0,1.0,0.0,0.0
17089,0.0,0.0,0.0,0.0,0.0
17091,0.03333333333333333,0.5,0.5,0.0,0.23915867918515432
17092,0.008333333333333333,1.0,0.0,0.0,0.0
17103,0.08333333333333333,0.5,0.4,0.2,0.32025802746269494
17109,0.041666666666666664,0.6,0.4,0.0,0.06108190831059951
17128,0.0,0.0,0.0,0.0,0.0
17131,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.04763247195772384
17133,0.025,1.0,0.0,0.0,0.24130715704024852
17141,0.075,0.8888888888888888,0.1111111111111111,0.0,0.03541924209685836
17143,0.008333333333333333,1.0,0.0,0.0,0.0
17147,0.05,0.5,0.5,0.0,0.26709589530416633
17148,0.008333333333333333,1.0,0.0,0.0,0.0
17149,0.03333333333333333,0.5,0.5,0.0,0.09594083018445042
17152,0.016666666666666666,0.0,0.5,1.0,0.0
17156,0.016666666666666666,0.0,0.5,1.0,0.0
17158,0.016666666666666666,0.5,0.5,0.0,0.0
17162,0.016666666666666666,0.5,0.5,0.0,0.00042374216864938315
17170,0.008333333333333333,1.0,0.0,0.0,0.0
17174,0.025,0.6666666666666666,0.3333333333333333,0.0,0.01583955230414182
17175,0.05,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.1995265294115587
17176,0.016666666666666666,0.0,0.5,1.0,0.0
17181,0.008333333333333333,1.0,0.0,0.0,0.0
17185,0.1,0.25,0.5833333333333334,0.3333333333333333,0.8366158759731187
17194,0.05,0.5,0.3333333333333333,0.3333333333333333,0.1945694464386397
17196,0.0,0.0,0.0,0.0,0.0
17197,0.008333333333333333,1.0,0.0,0.0,0.0
17200,0.0,0.0,0.0,0.0,0.0
17203,0.016666666666666666,0.5,0.5,0.0,0.0
17205,0.03333333333333333,0.5,0.25,0.5,0.28696099821047727
17206,0.008333333333333333,1.0,0.0,0.0,0.0
17209,0.008333333333333333,1.0,0.0,0.0,0.0
17210,0.008333333333333333,1.0,0.0,0.0,0.0
17213,0.016666666666666666,1.0,0.0,0.0,4.202401672555866e-05
17239,0.008333333333333333,0.0,1.0,0.0,0.0
17252,0.0,0.0,0.0,0.0,0.0
17253,0.008333333333333333,0.0,1.0,0.0,0.0
17255,0.008333333333333333,1.0,0.0,0.0,0.0
17261,0.0,0.0,0.0,0.0,0.0
17265,0.008333333333333333,0.0,1.0,0.0,0.0
17268,0.0,0.0,0.0,0.0,0.0
17277,0.0,0.0,0.0,0.0,0.0
17281,0.0,0.0,0.0,0.0,0.0
17291,0.008333333333333333,1.0,0.0,0.0,0.0
17296,0.03333333333333333,0.5,0.5,0.0,0.2461854449818071
17299,0.041666666666666664,0.6,0.4,0.0,0.014482526764045652
17301,0.008333333333333333,1.0,0.0,0.0,0.0
17304,0.0,0.0,0.0,0.0,0.0
17322,0.016666666666666666,1.0,0.0,0.0,0.12135485429923201
17333,0.025,1.0,0.0,0.0,0.1610395340937346
17335,0.008333333333333333,0.0,1.0,0.0,0.0
17336,0.0,0.0,0.0,0.0,0.0
17337,0.03333333333333333,0.75,0.25,0.0,0.027991497140615863
17338,0.0,0.0,0.0,0.0,0.0
17340,0.0,0.0,0.0,0.0,0.0
17341,0.0,0.0,0.0,0.0,0.0
17348,0.008333333333333333,1.0,0.0,0.0,0.0
17349,0.008333333333333333,1.0,0.0,0.0,0.0
17353,0.008333333333333333,1.0,0.0,0.0,0.0
17354,0.016666666666666666,1.0,0.0,0.0,0.21258899461041986
17356,0.0,0.0,0.0,0.0,0.0
17364,0.008333333333333333,0.0,1.0,0.0,0.0
17369,0.05,0.3333333333333333,0.5,0.3333333333333333,0.38333782756845536
17380,0.025,0.6666666666666666,0.3333333333333333,0.0,0.07601619325444492
17382,0.1,0.0,0.6666666666666666,0.6666666666666666,0.6043456335295622
17385,0.0,0.0,0.0,0.0,0.0
17399,0.0,0.0,0.0,0.0,0.0
17400,0.0,0.0,0.0,0.0,0.0
17409,0.0,0.0,0.0,0.0,0.0
17447,0.0,0.0,0.0,0.0,0.0
17449,0.008333333333333333,0.0,1.0,0.0,0.0
17450,0.025,0.6666666666666666,0.3333333333333333,0.0,0.3050488354094365
17451,0.008333333333333333,1.0,0.0,0.0,0.0
17468,0.06666666666666667,0.375,0.625,0.0,0.2475162055114498
17471,0.008333333333333333,1.0,0.0,0.0,0.0
17510,0.0,0.0,0.0,0.0,0.0
17517,0.016666666666666666,0.5,0.5,0.0,0.0
17518,0.025,0.3333333333333333,0.6666666666666666,0.0,0.12168229142955199
17520,0.041666666666666664,0.6,0.4,0.0,0.7684214028317183
17528,0.008333333333333333,0.0,1.0,0.0,0.0
17530,0.008333333333333333,0.0,1.0,0.0,0.0
17541,0.016666666666666666,0.5,0.5,0.0,0.5048310109227424
17558,0.0,0.0,0.0,0.0,0.0
17560,0.0,0.0,0.0,0.0,0.0
17563,0.0,0.0,0.0,0.0,0.0
17564,0.075,0.8888888888888888,0.1111111111111111,0.0,0.04484662984895868
17571,0.0,0.0,0.0,0.0,0.0
17574,0.008333333333333333,1.0,0.0,0.0,0.0
17579,0.008333333333333333,1.0,0.0,0.0,0.0
17580,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.09551708801580103
17584,0.016666666666666666,1.0,0.0,0.0,0.14663580236104934
17606,0.025,0.6666666666666666,0.3333333333333333,0.0,0.08960220766167865
17609,0.008333333333333333,1.0,0.0,0.0,0.0
17615,0.0,0.0,0.0,0.0,0.0
17621,0.06666666666666667,0.625,0.375,0.0,0.0037541454941499067
17625,0.025,1.0,0.0,0.0,0.27347829284436054
17627,0.008333333333333333,1.0,0.0,0.0,0.0
17634,0.0,0.0,0.0,0.0,0.0
17635,0.008333333333333333,0.0,1.0,0.0,0.0
17641,0.008333333333333333,1.0,0.0,0.0,0.0
17642,0.008333333333333333,1.0,0.0,0.0,0.0
17644,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.006886685740900925
17646,0.008333333333333333,1.0,0.0,0.0,0.0
17650,0.008333333333333333,1.0,0.0,0.0,0.0
17651,0.025,0.6666666666666666,0.3333333333333333,0.0,0.15986286162541893
17652,0.008333333333333333,1.0,0.0,0.0,0.0
17653,0.008333333333333333,0.0,1.0,0.0,0.0
17657,0.016666666666666666,0.5,0.5,0.0,0.10785288792544939
17659,0.0,0.0,0.0,0.0,0.0
17660,0.0,0.0,0.0,0.0,0.0
17661,0.0,0.0,0.0,0.0,0.0
17662,0.0,0.0,0.0,0.0,0.0
17665,0.0,0.0,0.0,0.0,0.0
17671,0.016666666666666666,0.5,0.5,0.0,0.030132970992922455
17676,0.14166666666666666,0.11764705882352941,0.6470588235294118,0.47058823529411764,0.32746339533043134
17677,0.008333333333333333,1.0,0.0,0.0,0.0
17678,0.0,0.0,0.0,0.0,0.0
17679,0.016666666666666666,0.5,0.5,0.0,0.0
17680,0.016666666666666666,0.5,0.5,0.0,0.3513645548430928
17681,0.016666666666666666,0.0,0.5,1.0,0.0
17682,0.008333333333333333,1.0,0.0,0.0,0.0
17685,0.016666666666666666,1.0,0.0,0.0,0.04958308673406852
17694,0.008333333333333333,0.0,1.0,0.0,0.0
17696,0.016666666666666666,1.0,0.0,0.0,0.0042636866969473055
17698,0.016666666666666666,0.0,1.0,0.0,7.00400278759311e-05
17702,0.016666666666666666,1.0,0.0,0.0,0.010810678302649965
17707,0.008333333333333333,1.0,0.0,0.0,0.0
17715,0.016666666666666666,0.0,0.5,1.0,0.0
17717,0.0,0.0,0.0,0.0,0.0
17724,0.0,0.0,0.0,0.0,0.0
17725,0.0,0.0,0.0,0.0,0.0
17726,0.008333333333333333,1.0,0.0,0.0,0.0
17727,0.041666666666666664,0.4,0.6,0.0,0.15150708629982035
17729,0.0,0.0,0.0,0.0,0.0
17730,0.0,0.0,0.0,0.0,0.0
17737,0.008333333333333333,0.0,1.0,0.0,0.0
17740,0.008333333333333333,1.0,0.0,0.0,0.0
17744,0.0,0.0,0.0,0.0,0.0
17746,0.008333333333333333,1.0,0.0,0.0,0.0
17752,0.016666666666666666,1.0,0.0,0.0,0.01659948660659567
17761,0.03333333333333333,0.75,0.25,0.0,0.28880129994291737
17770,0.016666666666666666,1.0,0.0,0.0,0.17816607191009662
17773,0.03333333333333333,0.5,0.5,0.0,0.034193541609029564
17795,0.0,0.0,0.0,0.0,0.0
17797,0.008333333333333333,1.0,0.0,0.0,0.0
17853,0.0,0.0,0.0,0.0,0.0
17857,0.016666666666666666,1.0,0.0,0.0,9.630503832940526e-05
17859,0.0,0.0,0.0,0.0,0.0
17863,0.008333333333333333,1.0,0.0,0.0,0.0
17865,0.008333333333333333,1.0,0.0,0.0,0.0
17872,0.008333333333333333,0.0,1.0,0.0,0.0
17874,0.008333333333333333,0.0,1.0,0.0,0.0
17876,0.016666666666666666,0.0,0.5,1.0,0.0
17877,0.0,0.0,0.0,0.0,0.0
17879,0.016666666666666666,1.0,0.0,0.0,0.049325689631624474
17880,0.008333333333333333,1.0,0.0,0.0,0.0
17882,0.0,0.0,0.0,0.0,0.0
17883,0.05,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.08362954428455863
17885,0.008333333333333333,1.0,0.0,0.0,0.0
17886,0.025,0.3333333333333333,0.6666666666666666,0.0,1.2257004878287942e-05
17887,0.0,0.0,0.0,0.0,0.0
17889,0.0,0.0,0.0,0.0,0.0
17891,0.0,0.0,0.0,0.0,0.0
17893,0.0,0.0,0.0,0.0,0.0
17894,0.008333333333333333,1.0,0.0,0.0,0.0
17905,0.0,0.0,0.0,0.0,0.0
17908,0.008333333333333333,1.0,0.0,0.0,0.0
17915,0.008333333333333333,1.0,0.0,0.0,0.0
17919,0.0,0.0,0.0,0.0,0.0
17927,0.008333333333333333,1.0,0.0,0.0,0.0
17928,0.008333333333333333,1.0,0.0,0.0,0.0
17929,0.008333333333333333,1.0,0.0,0.0,0.0
17937,0.016666666666666666,0.5,0.5,0.0,0.124832341683272
17940,0.0,0.0,0.0,0.0,0.0
17946,0.0,0.0,0.0,0.0,0.0
17947,0.0,0.0,0.0,0.0,0.0
17950,0.016666666666666666,0.0,1.0,0.0,0.0
17952,0.03333333333333333,0.75,0.25,0.0,0.0026912880711326523
17955,0.0,0.0,0.0,0.0,0.0
17959,0.016666666666666666,1.0,0.0,0.0,0.1518835514496535
17965,0.0,0.0,0.0,0.0,0.0
17966,0.06666666666666667,0.125,0.5,0.75,0.007320933913731698
17968,0.016666666666666666,1.0,0.0,0.0,0.22518919562529988
17969,0.025,0.0,0.6666666666666666,0.6666666666666666,0.030176746010344913
17972,0.0,0.0,0.0,0.0,0.0
17973,0.016666666666666666,1.0,0.0,0.0,0.04752566091521305
17974,0.008333333333333333,1.0,0.0,0.0,0.0
17976,0.058333333333333334,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.2778032645656993
17977,0.025,0.3333333333333333,0.6666666666666666,0.0,0.0
17982,0.008333333333333333,1.0,0.0,0.0,0.0
17983,0.016666666666666666,1.0,0.0,0.0,0.3212928688745618
17986,0.0,0.0,0.0,0.0,0.0
17987,0.0,0.0,0.0,0.0,0.0
17990,0.016666666666666666,1.0,0.0,0.0,0.30846853977047883
17991,0.058333333333333334,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.42754884416444
17992,0.0,0.0,0.0,0.0,0.0
17996,0.0,0.0,0.0,0.0,0.0
17998,0.0,0.0,0.0,0.0,0.0
17999,0.008333333333333333,1.0,0.0,0.0,0.0
18001,0.008333333333333333,1.0,0.0,0.0,0.0
18012,0.008333333333333333,1.0,0.0,0.0,0.0
18013,0.008333333333333333,1.0,0.0,0.0,0.0
18014,0.016666666666666666,0.5,0.5,0.0,0.0
18019,0.041666666666666664,0.8,0.2,0.0,0.16160860932022653
18031,0.0,0.0,0.0,0.0,0.0
18033,0.0,0.0,0.0,0.0,0.0
18042,0.016666666666666666,0.0,0.5,1.0,0.0
18043,0.03333333333333333,0.75,0.25,0.0,0.15097303108726637
